letter_id,sentence,language,sentence_id
LTR-044,"Nous avons vû plusieurs troupes de Paysans sous des arbres : une partie s'occupoit à manger, pendant que l'autre dansoit & chantoit.",fr,4619
LTR-044,"Ce sont des mulâtres, & je vous jure que je n'ai point vu de figures humaines aussi hideuses.",fr,4620
LTR-044,"Ils sont presque tout nuds, n'ayant pour vêtement qu'un morceau de serge dans laquelle ils s'enveloppent ; mais les femmes ont un ornement singulier : elles s'impriment avec de la poudre à canon, des fleurs, des étoiles, enfin toutes fortes de figures sur le visage, sur le cou, sur les épaules & sur les bras ; ce qui n'augmente pas leur difformité naturelle.",fr,4621
LTR-044,Je ne crois pas qu'elles puissent se procurer ces agrémens sans souffrir beaucoup.,fr,4622
LTR-044,"Nous vîmes, environ à six milles de Tunis, les restes de ce fameux aqueduc qui conduisoit l'eau à Carthage par dessus plusieurs hautes montagnes : il avoit plus de quarante milles de longueur.",fr,4623
LTR-044,On voit encore des arches qui sont entieres.,fr,4624
LTR-044,"Nous passâmes deux heures à le visiter, & Milord M*** m'assura que celui de Rome n'étoit pas, à beaucoup près, si beau.",fr,4625
LTR-044,"Les pierres, quoique d'une prodigieuse grosseur, sont si polies & si adaptées les unes aux autres, qu'il paroît qu'on n'eut pas besoin de beaucoup de ciment pour les joindre ensemble.",fr,4626
LTR-044,Ces ruines subsisteront encore mille ans ; si l'on n'emploie pas l'art pour les détruire.,fr,4627
LTR-044,Nous arrivâmes à Tunis vers le point du jour.,fr,4628
LTR-044,"Cette Ville est bâtie de pierres blanches ; il n'y a point de jardin : on dit que les Turcs les détruisirent la premiere fois qu'ils la prirent, & qu'on n'y en a pas fait depuis.",fr,4629
LTR-044,"Les sables arides font un coup d'œil désagréable, & la chaleur naturelle du climat, qui n'est tempérée que par très-peu d'ombre, est insupportable, Il seroit même impossible de vivre ici sans une brise qui vient tous les jours à midi de la mer, & qui rafraîchit l'air.",fr,4630
LTR-044,Il n'y a que de l'eau de citernes qu'on a soin de ramasser des pluies abondantes qui tombent en Septembre.,fr,4631
LTR-044,On dit que les femmes de Tunis sont assez jolies; mais elles ont toujours sur le visage un voile de crêpe noir.,fr,4632
LTR-044,Louis IX.,fr,4633
LTR-044,"Roi de France, assiégea cette Ville en 1270. mais il mourut sous ses murs d'une fiévre maligne.",fr,4634
LTR-044,"Son fils Philippe, & Edouard, un de nos Princes, fils de Henri III.",fr,4635
LTR-044,"leverent le Siége, mais à des conditions honorables.",fr,4636
LTR-044,"Elle resta sous la domination de ses Rois Africains, jusqu'au tems où elle fut livrée par trahison à Barbe-Rousse, Amiral de Soliman le Magnifique.",fr,4637
LTR-044,"Barbe-Rousse en fut chassé à son tour par Charles-Quint: mais les Turcs, commandés par le Bassa Sinan, la reprirent sous Selim II.",fr,4638
LTR-044,"Depuis ce tems, elle a toujous été tributaire du Grand-Seigneur.",fr,4639
LTR-044,"Elle est gouvernée par un Bey qui a le titre de Sujet des Turcs, quoiqu'il se soit soustrait à leur domination, & qu'il leur paye très-rarement tribut.",fr,4640
LTR-044,"Celui qui commande à Bagdat est dans le même cas, & le Grand-Seigneur laisse ces deux rebelles tranquilles, dans la crainte de perdre encore le titre de Souverain de ces Pays.",fr,4641
LTR-044,"J'allai hier au matin, après avoir pris un peu de repos, voir les ruines de Carthage.",fr,4642
LTR-044,"Quoique je fusse à moitié grillée par l'ardeur du Soleil, j'eus cependant le courage de continuer ma route.",fr,4643
LTR-044,On me conduisit dans des salles qui sont sous terre ; on les appelle étables aux Eléphans.,fr,4644
LTR-044,"Je vis dans plusieurs des morceaux de colonne de très-beau marbre, d'autres de porphire : je ne crois pas qu'on eût mis de si belles colonnes dans ces lieux, s'ils avoient été uniquement destinés pour l'usage des Eléphans.",fr,4645
LTR-044,"Je suis persuadée, au contraire, qu'ils servoient d'appartemens d'été, & qu'on les avoit construits sous quelques Palais, pour y être à l'abri des chaleurs excessives qu'on endure dans ce Pays : ils servent aujourd'hui de greniers aux Paysans.",fr,4646
LTR-044,"Je venois de la Ville de Tents qui, à la vérité, n'en est pas fort éloignée ; mais j'étois lasse, & je m'y arrêtai quelque tems pour me reposer.",fr,4647
LTR-044,Je ne tardai pas à être environnée d'une quantité assez considérable de femmes qui étoient venues pour me voir.,fr,4648
LTR-044,"Il est certain que nous étions, les unes pour les autres, un spectacle assez divertissant.",fr,4649
LTR-044,"Leur façon de s'asseoir, la couleur de leur peau, leurs cheveux noirs & plats, tombant sur les deux côtés de leur visage : leurs traits, enfin la forme de leurs membres les rendent si semblables à ces grands singes qui sont répandus dans l'Afrique, qu'il est difficile de les distinguer les uns d'avec les autres, & je suis persuadée qu'ils ont autrefois habité ensemble.",fr,4650
LTR-044,"Lorsque je fus délassée, & que j'eus pris du lait & des fruits que ces femmes m'apporterent, je montai sur la petite colline où étoit autrefois le Château de Byrsa.",fr,4651
LTR-044,J'y découvris distinctement le lieu où la fameuse Ville de Carthage étoit située : c'est un Isthme qui est baigné de la mer des deux côtés : on n'y voit plus aujourd'hui que des étangs salés.,fr,4652
LTR-044,Strabon dit que cette fameuse Ville avoit deux milles de circonférence : il n'en reste que ce que je viens de vous dire.,fr,4653
LTR-044,L'Histoire en est trop connue pour que je vous en fasse l'abrégé.,fr,4654
LTR-044,"Com- me je suis persuadée que vous préférez l'obéissance aux complimens, je les ai reservés pour la fin de ma Lettre, & suis entrée dans tous les détails que vous m'avez demandés.",fr,4655
LTR-044,"Je compte partir demain d'ici, continuer mon voyage par l'Italie & la France.",fr,4656
LTR-044,"J'espere vous dire de bouche dans quelqu'un de ces Pays, que je suis, &c.",fr,4657
LTR-045,"JE vous demande pardon, ma chere Soeur, de ne vous avoir pas écrit de Tunis ; c'est la seule occasion que j'ai eue de le faire depuis mon départ de Constantinople: mais la chaleur y étoit si excessive ; la lumiere y est si pernicieuse pour la vue, que j'ai pensé devenir aveugle en écrivant une Lettre à l'Abbé ***, & je n'ai osé en écrire d'autres ; d'ailleurs, qu'aurois-je pu vous mander de satisfaisant d'un pays barbare?",fr,4658
LTR-045,Je suis à présent environnée d'objets agréables : l'Italie est un très-beau Pays ; & je me crois obligée de lui donner des éloges en reconnoissan- ce du plaisir que j'y goûte.,fr,4659
LTR-045,"Je dois le même tribut à Madame Davenant, chez laquelle je suis logée à Saint Pierre d'Arena : sa politesse, sa gaieté contribuent beaucoup à me rendre le séjour de Gènes agréable.",fr,4660
LTR-045,"Cette Ville est située dans une Baye sur la pente d'une montagne : les jardins, la beauté des bâtiments font une très-belle perspective du côté de la mer.",fr,4661
LTR-045,"Ce spectacle m'a cependant fait peu d'impression, sans doute, parce que mes yeux étoient accoutumés à celui de Constantinople.",fr,4662
LTR-045,"Les Génois étoient autrefois maîtres de plusieurs Isles de l'Archipel, & de cette partie de Constantinople, appellée Galata.",fr,4663
LTR-045,"Ils ont bien mérité ce qui leur est arrivé; même la perte de toutes leurs conquêtes du côté de l'Orient, pour avoir abandonné si lâchement la cause des Chrétiens, & facilité aux Infideles la prise de Constantinople.",fr,4664
LTR-045,"Ils font aujourd'hui pauvres, & les François les méprisent depuis que le dernier Roi força le Doge d'aller à Paris lui faire excuse d'une iusulte qui lui avoit été faite : on avoit couvert de fumier pendant la nuit, les Armes de France qui étoient sur la porte de l'Envoyé de cette Nation.",fr,4665
LTR-045,"Cette insulte avoit été faite par quelqu'un de la faction Espagnole qui est encore dominante ici, quoiqu'on n'ose le dire publiquement.",fr,4666
LTR-045,"Les Dames s'habillent à la Françoise, & font beaucoup plus jolies que leurs modèles.",fr,4667
LTR-045,Je crois que les Cizisbeys sont en partie cause de cet air agréable qu'on leur trouve.,fr,4668
LTR-045,"Vous n'avez, sans doute, jamais entendu parler des Cizisbeys.",fr,4669
LTR-045,"Ce sont des êtres si singuliers qu'il faut que je les voye, pour croire qu'ils existent.",fr,4670
LTR-045,"On en a vu d'abord à Gènes, ensuite ils se sont répandus par toute l'Italie , où les maris ne sont pas si Jaloux qu'on nous le dit : aucun ne blâme les Cizisbeys, qui semblent avoir été établis par la politique.",fr,4671
LTR-045,"Je suis persuadée que le Sénat imagina cet expédient pour donner de l'occupation aux jeunes gens qui n'en avoient point d'autre que celle de se couper la gorge, & pour mettre fin aux disputes de familles qui avoient mis l'Etat à deux doigts de sa perte : ce reméde a été si efficace, que, depuis ce tems, l'union regne parmi les familles, & la tranquillité dans l'Etat.",fr,4672
LTR-045,Un Cizisbey est un jeune homme qui se voue entierement au service de quelque femme ; car les filles sont toutes enfermées dans des Couvents.,fr,4673
LTR-045,"Il est obligé de l'accompagner par-tout où elle va ; il se place derriere sa chaise, se charge de ses gants & de son éventail : lorsqu'elle sort de chez elle, ou qu'elle y re tourne, il marche à côté de sa chaise comme un domestique.",fr,4674
LTR-045,"Il ne manque jamais de lui faire un présent le jour de sa fête, ou de quelque réjouissance publique.",fr,4675
LTR-045,"Enfin il est obligé de lui consacrer tout son tems, & de dépenser pour elle tout son argent : la Dame lui accorde ce qu'on croit bien qu'il lui demande, & l'occasion s'en présente très-souvent ; car le Mari n'ose faire paroître le moindre soupçon de jalousie.",fr,4676
LTR-045,"Il est vrai qu'il tâche de lui en donner un à son goût : mais s'il n'est pas à celui de la femme, ce qui arrive assez souvent, elle s'y prend si bien qu'elle en obtient un qui lui plaise.",fr,4677
LTR-045,"Dans les commencemens, une femme avoit huit ou dix de ces humbles serviteurs ; mais aujourd'hui les hommes sont plus rares, & moins traitables : chaque femme est obligée de se contenter d'un seul.",fr,4678
LTR-045,"On voit régner ici la liberté républicaine : c'est cependant un Gouvernement Aristocratique, car le peuple y est dans un vil esclavage.",fr,4679
LTR-045,"On élit un Doge tous les deux ans ; celui qui occupe cette place a très-peu d'autorité sur les anciens Nobles, & sa femme n'a aucune distinction parmi les autres.",fr,4680
LTR-045,"La famille d'André Doria, ce grand homme, auquel les Génois doivent la liberté dont ils jouissent, a seule quelques priviléges.",fr,4681
LTR-045,"Par exemple, lorsque le Sénat fait publier une Loi somptuaire, elle n'y est point soumise, & fait toute la dépense qu'elle juge à propos.",fr,4682
LTR-045,"J'ai contemplé avec plaisir la Statue de ce Héros, qui est dans la cour du Duc Doria.",fr,4683
LTR-045,"A propos de Palais, il y en a ici de superbes, mais je ne me crois pas capable d'en faire la description, je vous dirai seulement qu'ils font construits sur les desseins du Pal- ladio.",fr,4684
LTR-045,"Dans la rue Strada nova, on voit la plus belle enfilade de bâtimens qui soit peut-être au Monde.",fr,4685
LTR-045,"Les vastes Palais de Durazzo, des deux Balbi, qui sont joints ensemble par une magnifique colonnade : le Palais Impérial & celui de Doria, font dignes de toute l'attention des curieux.",fr,4686
LTR-045,"Toute la perfection de l'Architecture paroît en dehors, & on trouve en-dedans la plus grande magnificence jointe au goût & à l'élégance.",fr,4687
LTR-045,"Mais rien ne m'a fait plus de plaisir que la collection de Tableaux qui sont tous de Raphaël, de Paul Veronese, du Titien, du Carache, de Michel Ange, du Guide & du Correge.",fr,4688
LTR-045,"Je mets ces deux-ci les derniers, parcequ'ils sont mes Peintres favoris.",fr,4689
LTR-045,"Je n'aime point les Tableaux qui représentent des objets d'horreur, & plus un martyr est peint au naturel, plus il est désagréable à mes yeux.",fr,4690
LTR-045,"Le Guide & le Corrége présentent toujours la Nature dans son beau, & l'imitent parfaitement.",fr,4691
LTR-045,J'ai été frappée d'étonnement à la vue d'une Lucrece qui est dans le Palais Balbi.,fr,4692
LTR-045,"La beauté de son visage, l'expression qui y est, son sein, en un mot, tout inspire dans ce Tableau les mêmes sentimens de pitié & d'admiration, qu'on sentiroit à la lecture d'un beau Poëme sur cette matiere.",fr,4693
LTR-045,"On y voit encore une Cléopâtre de la même main ; elle mérite aussi beaucoup d'éloges, & je lui en donnerois, si Lucrece n'avoit d'abord captivé mon admiration.",fr,4694
LTR-045,Il y a en outre quelques Bustes anciens qui sont d'une beauté surprenante.,fr,4695
LTR-045,L'Eglise de Saint Laurent est bâtie de marbre blanc & noir.,fr,4696
LTR-045,"On y garde cette fameuse assiette, qui est d'une émeraude.",fr,4697
LTR-045,On ne permet à personne d'y toucher depuis qu'on a découvert le projet qui avoit été formé de la laisser tomber pour la casser.,fr,4698
LTR-045,"On accuse de cette méchanceté le Roi de Sicile, qui vouloit se venger, dit-on, de ce que l'on avoit refusé de la lui vendre.",fr,4699
LTR-045,"L'Eglise de l'Annonciation est toute de marbre en dedans : celui des piliers est blanc & rouge ; les Jésuites ont très-bien décoré celle de Saint Ambroise ; mais toutes les Eglises qui sont ici, ne méritent pas, en général, qu'on y fasse attention, lorsqu'on a vu Sainte Sophie.",fr,4700
LTR-045,Vous conviendrez que j'ai bien employé mon tems pour avoir vu tant de choses depuis que nous sommes sortis de quarantaine.,fr,4701
LTR-045,"Tous ceux qui viennent du Levant sont obligés de la faire : la nôtre, à la vérité, a été bien abrégée ; d'ailleurs, je l'ai passée agréablement avec Madame Davenant au Village de S.",fr,4702
LTR-045,"Pierre d'Arena, qui est environ à un mille de Gènes.",fr,4703
LTR-045,Nous étions logés dans une Maison extrêmement belle & commode en même tems : elle a été bâtie par le Palladio.,fr,4704
LTR-045,"Nous avons reçu la visite de quelques Anglois ; ils étoient accompagnés d'un Noble Génois, qui avoit la commission de nous empêcher de nous toucher.",fr,4705
LTR-045,"Je compte rester encore quelques jours à Gènes, & je voudrois bien y passer le reste de ma vie ; mais je ne suis pas destinée à une si grande tranquillité.",fr,4706
LTR-045,"Je suis, &c.",fr,4707
LTR-046,"JE suis venue de Gènes ici en deux jours, par le plus beau chemin du monde.",fr,4708
LTR-046,"J'ai déja vu tout ce qu'on montre aux Etrangers de curieux dans Turin, & je n'y ai rien trouvé qui mérite une description particuliere.",fr,4709
LTR-046,Le Saint Mouchoir ne me paroît pas une chose assez respectable pour que je vous en entretienne.,fr,4710
LTR-046,"Les Eglises sont belles; le Palais du Roi a quelque chose de majestueux: mais les chefs-d'œuvres d'Architecture que j'ai vus depuis peu, m'ont rendue si difficile, que je ne fais pas grande attention aux bâtimens qui sont ici.",fr,4711
LTR-046,La Ville de Turin est bien construite : elle est située dans une belle plaine sur les bords du Pô.,fr,4712
