letter_idx,sentence,top_emotion,top_emotion_score
47,consulatum.,neutral,0.8072065114974976
47,intulit.,neutral,0.682447612285614
47,quam.,neutral,0.7768208384513855
47,colonia.,neutral,0.8369051218032837
47,sua.,neutral,0.695563018321991
47,solidum.,neutral,0.6034417748451233
47,civitatis.,neutral,0.8526242971420288
47,Romanae.,neutral,0.8108412027359009
47,beneficium.,joy,0.8393075466156006
47,consecuta.,anger,0.37277695536613464
47,est.,neutral,0.6752875447273254
47,idem.,neutral,0.6476680636405945
47,de fratre.,neutral,0.36935359239578247
47,ejus.,neutral,0.8421838283538818
47,possum.,neutral,0.7364383339881897
47,dicere.,neutral,0.6963817477226257
47,miserabili.,neutral,0.8359952569007874
47,quidem.,neutral,0.8603209853172302
47,indignissimoque.,neutral,0.7217423319816589
47,hoc.,neutral,0.8988348245620728
47,casu.,neutral,0.6873350143432617
47,ut.,neutral,0.3931296765804291
47,vobis.,neutral,0.8409686088562012
47,utilis.,neutral,0.8509504199028015
47,senator.,neutral,0.7033944129943848
47,esse.,neutral,0.6305698752403259
47,non.,neutral,0.63803631067276
47,possit.,neutral,0.8613862991333008
47,Tempus.,neutral,0.8676090240478516
47,est.,neutral,0.6752875447273254
47,jam.,neutral,0.7234974503517151
47,Ti.,neutral,0.8931505084037781
47,Caesar.,neutral,0.5779368877410889
47,Germanice.,neutral,0.6206724643707275
47,detegere.,neutral,0.5951305627822876
47,te.,neutral,0.9096112847328186
47,patribus.,neutral,0.8867622017860413
47,conscriptis.,neutral,0.9138631224632263
47,quo.,neutral,0.892868161201477
47,tendat.,neutral,0.7949886322021484
47,oratio.,neutral,0.508057713508606
47,tua.,neutral,0.8321914672851562
47,jam.,neutral,0.7234974503517151
47,enim.,neutral,0.5848073363304138
47,ad.,sadness,0.5235690474510193
47,extremos.,neutral,0.6873179078102112
47,sines.,sadness,0.8113755583763123
47,Galliae.,neutral,0.4133531451225281
47,Narbonensis.,neutral,0.8423966765403748
47,venisti.,neutral,0.6343567371368408
47,Tot.,neutral,0.876438558101654
47,ecce.,neutral,0.7810842990875244
47,insignes.,neutral,0.7700774669647217
47,juvenes.,neutral,0.798308789730072
47,quot.,neutral,0.8084392547607422
47,intueor.,neutral,0.4501528739929199
47,non.,neutral,0.63803631067276
47,magis.,neutral,0.8601391911506653
47,sunt.,sadness,0.42066437005996704
47,poenitenci.,neutral,0.7182562947273254
47,senatorib.,neutral,0.8350447416305542
47,quam.,neutral,0.7768208384513855
47,poenitet.,neutral,0.8456418514251709
47,Persicum.,neutral,0.874333918094635
47,nobilissimum.,neutral,0.7518478035926819
47,virum.,disgust,0.4748316705226898
47,amicum.,neutral,0.5413429737091064
47,meum.,neutral,0.8109942078590393
47,inter.,neutral,0.7767453193664551
47,imagines.,neutral,0.8032095432281494
47,majorum.,neutral,0.6055982708930969
47,suorum.,neutral,0.7677617073059082
47,Allorogici.,neutral,0.5277475714683533
47,nomen.,neutral,0.6705964207649231
47,legere.,disgust,0.6247549057006836
47,quod.,neutral,0.8647899627685547
47,si.,neutral,0.4077765643596649
47,hae.,neutral,0.3100834786891937
47,ita.,neutral,0.8529184460639954
47,esse.,neutral,0.6305698752403259
47,consenti.,neutral,0.7566506862640381
47,is.,neutral,0.7564846873283386
47,quid.,neutral,0.8675705194473267
47,ultra.,disgust,0.4616188406944275
47,desideratis.,neutral,0.8673742413520813
47,quam.,neutral,0.7768208384513855
47,ut.,neutral,0.3931296765804291
47,vobis.,neutral,0.8409686088562012
47,digito.,neutral,0.8966483473777771
47,demonstrem.,disgust,0.37304314970970154
47,solum.,neutral,0.7652884125709534
47,ipsum.,neutral,0.6952788829803467
47,ultra.,disgust,0.4616188406944275
47,sines.,sadness,0.8113755583763123
47,provinciae.,neutral,0.6348568797111511
47,Narbonensis jam.,neutral,0.8454129099845886
47,vobis.,neutral,0.8409686088562012
47,senatores.,neutral,0.8456440567970276
47,mittere.,neutral,0.5344338417053223
47,quando.,neutral,0.8642985820770264
47,ex.,neutral,0.8693745136260986
47,Lugduno.,neutral,0.7658714056015015
47,habere.,neutral,0.46673163771629333
47,nos.,neutral,0.48089200258255005
47,nostri.,neutral,0.7256699204444885
47,ordinis.,neutral,0.7968985438346863
47,viros.,neutral,0.8819246292114258
47,non.,neutral,0.63803631067276
47,poenitet.,neutral,0.8456418514251709
47,timide.,neutral,0.8811177015304565
47,quidim.,neutral,0.8009427785873413
47,p. c. egressus.,neutral,0.8747596144676208
47,adsuetos.,neutral,0.7429420948028564
47,familiaresque.,neutral,0.8249117136001587
47,vobis.,neutral,0.8409686088562012
47,"provinciarum, terminos.",neutral,0.8534101843833923
47,sum.,neutral,0.6665931344032288
47,sed.,neutral,0.8177875876426697
47,destricte jam comatae.,neutral,0.453091025352478
47,Galliae.,neutral,0.4133531451225281
47,causa.,neutral,0.858718752861023
47,agenda.,neutral,0.9304644465446472
47,est.,neutral,0.6752875447273254
47,in.,neutral,0.755123496055603
47,qua.,neutral,0.5521380305290222
47,si.,neutral,0.4077765643596649
47,quis.,neutral,0.7426825165748596
47,hoc.,neutral,0.8988348245620728
47,intuetur.,neutral,0.7864872217178345
47,quod.,neutral,0.8647899627685547
47,bello.,neutral,0.8468236327171326
47,per.,neutral,0.7240326404571533
47,decem.,neutral,0.7663761973381042
47,annos.,neutral,0.6516819596290588
47,exercuerunt.,neutral,0.7992876768112183
47,divom.,neutral,0.8616580963134766
47,julium.,neutral,0.8100032210350037
47,idem opponat.,neutral,0.43092095851898193
47,centum.,neutral,0.5840464234352112
47,annorum.,neutral,0.5909432768821716
47,immobilem.,neutral,0.7123067378997803
47,fidem.,neutral,0.8122348189353943
47,obsequiumque.,neutral,0.6837618350982666
47,multis.,neutral,0.8787506222724915
47,tripidis.,neutral,0.7963833212852478
47,rebus.,neutral,0.9160556197166443
47,nostris plusquam.,neutral,0.8535090684890747
47,expertum.,neutral,0.6918583512306213
47,illi.,neutral,0.6682087182998657
47,patri.,neutral,0.8186203241348267
47,meo.,neutral,0.8541560769081116
47,Druso.,neutral,0.8804322481155396
47,Germaniam.,neutral,0.8525540232658386
47,subigenti.,neutral,0.6230834722518921
47,tutam.,neutral,0.9239732623100281
47,quiete.,sadness,0.603242814540863
47,sua secaramque.,neutral,0.9164355993270874
47,a tergo pacem.,neutral,0.7207642793655396
47,praestiterunt.,neutral,0.7776826024055481
47,et.,neutral,0.6496826410293579
47,quidem.,neutral,0.8603209853172302
47,cum.,neutral,0.900816798210144
47,ad.,sadness,0.5235690474510193
47,census.,neutral,0.7537865042686462
47,novo.,neutral,0.8433570861816406
47,tum.,disgust,0.66302090883255
47,opere.,neutral,0.48203831911087036
47,et.,neutral,0.6496826410293579
47,in.,neutral,0.755123496055603
47,adsueto.,neutral,0.8476725220680237
47,Galliis.,neutral,0.8000243306159973
47,ad.,sadness,0.5235690474510193
47,bellum.,neutral,0.6275088787078857
47,avocatus.,neutral,0.6910741329193115
47,esset.,neutral,0.8293251991271973
47,quod.,neutral,0.8647899627685547
47,opus.,disgust,0.48952898383140564
47,quam.,neutral,0.7768208384513855
47,arduum.,neutral,0.6907850503921509
47,sit.,neutral,0.8243716359138489
47,nobis.,neutral,0.8163649439811707
47,nunc.,neutral,0.8889936208724976
47,cum.,neutral,0.900816798210144
47,maxime.,neutral,0.8383553624153137
47,quamvis.,neutral,0.7863366007804871
47,nihil.,disgust,0.5857044458389282
47,ultra.,disgust,0.4616188406944275
47,quam.,neutral,0.7768208384513855
47,ut.,neutral,0.3931296765804291
47,publice.,neutral,0.8548154830932617
47,notae.,neutral,0.5161699652671814
47,sint.,neutral,0.8192164897918701
47,facultates.,disgust,0.6245663166046143
47,nostrae.,neutral,0.6956409811973572
47,exquiratur.,neutral,0.8359678387641907
47,nimis.,neutral,0.7472246289253235
47,magne.,neutral,0.6808412671089172
47,experimento.,neutral,0.7675383687019348
47,cognoscimus.,neutral,0.8201196789741516
47,"I WAS also shewed without the gate of St Justinus, some remains of a Roman aqueduct; and behind the monastery of St Mary, there are the ruins of the imperial palace, where the emperor Claudius was born, and where Severus lived.",disgust,0.5546545386314392
47,"The great cathedral of St John is a good Gothic building, and its clock much admired by the Germans.",joy,0.8366361856460571
47,"In one of the most conspicuous parts of the town, is the late king's statue set up, trampling upon mankind.",disgust,0.9619067311286926
47,"I cannot forbear saying one word here, of the French statues (for I never intend to mention any more of them) with their gilded full-bottomed wigs.",disgust,0.5994371175765991
47,"If their king had intended to express, in one image, _ignorance, ill taste_, and _vanity_, his sculptors could have made no other figure, so proper for that purpose, as this statue, which represents the odd mixture of an old beau, who had a mind to be a hero, with a bushel of curled hair on his head, and a gilt truncheon in his hand.--The French have been so voluminous on the history of this town, I need say nothing of it.",disgust,0.6992092132568359
47,"The houses are tolerably well built, and the Belle Cour well planted, from whence is seen the celebrated joining of the Soane and Rhone.",joy,0.8306335210800171
47,"_""Ubi Rhodanus ingens amne praerapido fluit ""Ararque dubitans quo suos fluctus agat.",neutral,0.7197898030281067
47,"""_ I have had time to see every thing with great leisure, having been confined several days to this town by a swelling in my throat, the remains of a fever, occasioned by a cold I got in the damps of the Alps.",neutral,0.37766972184181213
47,"The doctors here threaten me with all sorts of distempers, if I dare to leave them; but I, that know the obstinacy of it, think it just as possible to continue my way to Paris, with it, as to go about the streets of Lyons; and am determined to pursue my journey to-morrow, in spite of doctors, apothecaries, and sore throats.",fear,0.9509042501449585
47,"WHEN you see Lady R----, tell her I have received her letter, and will answer it from Paris, believing that the place that she would most willingly hear of.",neutral,0.8086099624633789
47,"I am, &c. &c:",neutral,0.48243528604507446
48,"I CANNOT give my dear Lady R---- a better proof of the pleasure I have in writing to her, than chusing to do it in this seat of various amusements, where I am _accableed_ with visits, and those so full of vivacity and compliments, that 'tis full employment enough to hearken, whether one answers or not.",joy,0.7532899975776672
48,"The French ambassadress at Constantinople has a very considerable and numerous family here, who all come to see me, and are never weary of making inquiries.",neutral,0.6770768165588379
48,"The air of Paris has already had a good effect on me; for I was never in better health, though I have been extremely ill all the road from Lyons to this place.",neutral,0.32262301445007324
48,You may judge how agreeable the journey has been to me; which did not want that addition to make me dislike it.,neutral,0.5359414219856262
48,"I think nothing so terrible as objects of misery, except one had the God-like attribute of being capable to redress them; and all the country villages of France shew nothing else.",disgust,0.5392175316810608
48,"While the post horses are changed, the whole town comes out to beg, with such miserable starved faces, and thin tattered cloths, they need no other eloquence, to persuade one of the wretchedness of their condition.",sadness,0.7712010145187378
48,"This is all the French magnificence, till you come to Fountainbleau, when you are shewed one thousand five hundred rooms in the king's hunting palace.",disgust,0.6330379247665405
48,"The apartments of the royal family are very large, and richly gilt; but I saw nothing in the architecture or painting worth remembering.",neutral,0.5703377723693848
48,"The long gallery, built by Henry IV.",surprise,0.3750440180301666
48,has prospects of all the king's houses.,neutral,0.8435491323471069
48,"Its walls are designed after the taste of those times, but appear now very mean.",disgust,0.8296026587486267
48,"The park is, indeed, finely wooded and watered, the trees well grown and planted, and in the fish-ponds are kept tame carp, said to be, some of them, eighty years of age.",neutral,0.8301997184753418
48,"The late king passed some months every year at this seat; and all the rocks round it, by the pious sentences inscribed on them, shew the devotion in fashion at his court, which I believe died with him; at least, I see no exterior marks of it at Paris, where all peoples thoughts seem to be on present diversion.",neutral,0.7556217908859253
48,THE fair of St Lawrence is now in season.,neutral,0.7068762183189392
48,"You may be sure I have been carried thither, and think it much better disposed than ours of Bartholomew.",neutral,0.8764166831970215
48,"The shops being all set in rows so regularly and well lighted, they made up a very agreeable spectacle.",neutral,0.46375447511672974
48,"But I was not at all satisfied with the _grossierte_ of their harlequin, no more than with their music at the opera, which was abominably grating, after being used to that of Italy.",disgust,0.9444969296455383
48,"Their house is a booth, compared to that of the Hay-market, and the play-house not so neat as that of Lincoln's-Inn-fields; but then it must be owned, to their praise, their tragedians are much beyond any of ours.",neutral,0.4385679364204407
